CSDUID,DGUID
4711079,2021A00054711079
4711091,2021A00054711091
4711092,2021A00054711092
4711094,2021A00054711094
4711096,2021A00054711096
4711828,2021A00054711828
4712001,2021A00054712001
4712004,2021A00054712004
4712006,2021A00054712006
4712008,2021A00054712008
4712011,2021A00054712011
4712012,2021A00054712012
4712014,2021A00054712014
4712016,2021A00054712016
4712019,2021A00054712019
4712020,2021A00054712020
4712022,2021A00054712022
4712026,2021A00054712026
4712029,2021A00054712029
4712031,2021A00054712031
4712032,2021A00054712032
4712034,2021A00054712034
4712038,2021A00054712038
4712042,2021A00054712042
4712046,2021A00054712046
4712050,2021A00054712050
4712051,2021A00054712051
4712052,2021A00054712052
4712054,2021A00054712054
4712056,2021A00054712056
4712058,2021A00054712058
4712059,2021A00054712059
4712064,2021A00054712064
4712069,2021A00054712069
4712072,2021A00054712072
4712078,2021A00054712078
4712079,2021A00054712079
4712829,2021A00054712829
4712830,2021A00054712830
4712832,2021A00054712832
4712833,2021A00054712833
4712837,2021A00054712837
4712870,2021A00054712870
4713002,2021A00054713002
4713004,2021A00054713004
4713006,2021A00054713006
4713008,2021A00054713008
4713009,2021A00054713009
4713011,2021A00054713011
4713014,2021A00054713014
4713016,2021A00054713016
4713019,2021A00054713019
4713021,2021A00054713021
4713022,2021A00054713022
4713024,2021A00054713024
4713026,2021A00054713026
4713028,2021A00054713028
4713029,2021A00054713029
4713031,2021A00054713031
4713032,2021A00054713032
4713038,2021A00054713038
4713039,2021A00054713039
4713041,2021A00054713041
4713042,2021A00054713042
4713044,2021A00054713044
4713046,2021A00054713046
4713049,2021A00054713049
4713051,2021A00054713051
4713053,2021A00054713053
4713054,2021A00054713054
4713056,2021A00054713056
4713059,2021A00054713059
4713062,2021A00054713062
4713064,2021A00054713064
4713067,2021A00054713067
4713068,2021A00054713068
4713069,2021A00054713069
4713072,2021A00054713072
4713074,2021A00054713074
4713076,2021A00054713076
4713078,2021A00054713078
4713079,2021A00054713079
4713091,2021A00054713091
4713092,2021A00054713092
4713094,2021A00054713094
4713096,2021A00054713096
4713098,2021A00054713098
4713835,2021A00054713835
4713836,2021A00054713836
4714001,2021A00054714001
4714004,2021A00054714004
4714006,2021A00054714006
4714007,2021A00054714007
4714009,2021A00054714009
4714021,2021A00054714021
4714022,2021A00054714022
4714023,2021A00054714023
4714024,2021A00054714024
4714025,2021A00054714025
4714026,2021A00054714026
4714028,2021A00054714028
4714030,2021A00054714030
4714032,2021A00054714032
4714034,2021A00054714034
4714035,2021A00054714035
4714036,2021A00054714036
4714038,2021A00054714038
4714039,2021A00054714039
4714041,2021A00054714041
4714043,2021A00054714043
4714044,2021A00054714044
4714047,2021A00054714047
4714048,2021A00054714048
4714049,2021A00054714049
4714051,2021A00054714051
4714053,2021A00054714053
4714056,2021A00054714056
4714058,2021A00054714058
4714059,2021A00054714059
4714061,2021A00054714061
4714062,2021A00054714062
4714067,2021A00054714067
4714068,2021A00054714068
4714069,2021A00054714069
4714072,2021A00054714072
4714073,2021A00054714073
4714074,2021A00054714074
4714076,2021A00054714076
4714077,2021A00054714077
4714079,2021A00054714079
4714091,2021A00054714091
4714092,2021A00054714092
4714093,2021A00054714093
4714839,2021A00054714839
4714840,2021A00054714840
4714841,2021A00054714841
4714842,2021A00054714842
4714843,2021A00054714843
4714845,2021A00054714845
4714846,2021A00054714846
4715001,2021A00054715001
4715002,2021A00054715002
4715003,2021A00054715003
4715004,2021A00054715004
4715005,2021A00054715005
4715006,2021A00054715006
4715007,2021A00054715007
4715008,2021A00054715008
4715011,2021A00054715011
4715012,2021A00054715012
4715014,2021A00054715014
4715016,2021A00054715016
4715017,2021A00054715017
4715018,2021A00054715018
4715019,2021A00054715019
4715026,2021A00054715026
4715027,2021A00054715027
4715028,2021A00054715028
4715029,2021A00054715029
4715031,2021A00054715031
4715032,2021A00054715032
4715034,2021A00054715034
4715036,2021A00054715036
4715038,2021A00054715038
4715039,2021A00054715039
4715041,2021A00054715041
4715042,2021A00054715042
4715043,2021A00054715043
4715044,2021A00054715044
4715045,2021A00054715045
4715046,2021A00054715046
4715047,2021A00054715047
4715048,2021A00054715048
4715049,2021A00054715049
4715051,2021A00054715051
4715052,2021A00054715052
4715054,2021A00054715054
4715057,2021A00054715057
4715059,2021A00054715059
4715061,2021A00054715061
4715062,2021A00054715062
4715064,2021A00054715064
4715066,2021A00054715066
4715067,2021A00054715067
4715068,2021A00054715068
4715070,2021A00054715070
4715071,2021A00054715071
4715072,2021A00054715072
4715074,2021A00054715074
4715075,2021A00054715075
4715076,2021A00054715076
4715079,2021A00054715079
4715085,2021A00054715085
4715091,2021A00054715091
4715092,2021A00054715092
4715094,2021A00054715094
4715098,2021A00054715098
4715099,2021A00054715099
4715820,2021A00054715820
4715844,2021A00054715844
4715845,2021A00054715845
4715847,2021A00054715847
4715848,2021A00054715848
4715849,2021A00054715849
4715850,2021A00054715850
4715851,2021A00054715851
4715853,2021A00054715853
4715857,2021A00054715857
4715859,2021A00054715859
4715860,2021A00054715860
4715861,2021A00054715861
4715862,2021A00054715862
4716002,2021A00054716002
4716003,2021A00054716003
4716004,2021A00054716004
4716005,2021A00054716005
4716008,2021A00054716008
4716009,2021A00054716009
4716011,2021A00054716011
4716013,2021A00054716013
4716014,2021A00054716014
4716016,2021A00054716016
4716018,2021A00054716018
4716019,2021A00054716019
4716022,2021A00054716022
4716023,2021A00054716023
4716024,2021A00054716024
4716026,2021A00054716026
4716027,2021A00054716027
4716028,2021A00054716028
4716029,2021A00054716029
4716033,2021A00054716033
4716038,2021A00054716038
4716041,2021A00054716041
4716042,2021A00054716042
4716043,2021A00054716043
4716044,2021A00054716044
4716046,2021A00054716046
4716047,2021A00054716047
4716051,2021A00054716051
4716052,2021A00054716052
4716053,2021A00054716053
4716054,2021A00054716054
4716056,2021A00054716056
4716057,2021A00054716057
4716058,2021A00054716058
4716059,2021A00054716059
4716060,2021A00054716060
4716061,2021A00054716061
4716062,2021A00054716062
4716063,2021A00054716063
4716072,2021A00054716072
4716075,2021A00054716075
4716077,2021A00054716077
4716840,2021A00054716840
4716854,2021A00054716854
4716855,2021A00054716855
4716856,2021A00054716856
4716857,2021A00054716857
4716858,2021A00054716858
4716859,2021A00054716859
4716860,2021A00054716860
4716861,2021A00054716861
4716862,2021A00054716862
4716863,2021A00054716863
4716870,2021A00054716870
4716872,2021A00054716872
4716880,2021A00054716880
4716882,2021A00054716882
4716886,2021A00054716886
4716888,2021A00054716888
4716891,2021A00054716891
4716894,2021A00054716894
4717001,2021A00054717001
4717002,2021A00054717002
4717004,2021A00054717004
4717005,2021A00054717005
4717006,2021A00054717006
4717008,2021A00054717008
4717011,2021A00054717011
4717013,2021A00054717013
4717014,2021A00054717014
4717017,2021A00054717017
4717018,2021A00054717018
4717019,2021A00054717019
4717022,2021A00054717022
4717024,2021A00054717024
4717026,2021A00054717026
4717028,2021A00054717028
4717029,2021A00054717029
4717032,2021A00054717032
4717034,2021A00054717034
4717036,2021A00054717036
4717039,2021A00054717039
4717041,2021A00054717041
4717042,2021A00054717042
4717045,2021A00054717045
4717047,2021A00054717047
4717048,2021A00054717048
4717052,2021A00054717052
4717053,2021A00054717053
4717054,2021A00054717054
4717055,2021A00054717055
4717056,2021A00054717056
4717057,2021A00054717057
4717058,2021A00054717058
4717062,2021A00054717062
4717066,2021A00054717066
4717067,2021A00054717067
4717801,2021A00054717801
4717802,2021A00054717802
4717803,2021A00054717803
4717804,2021A00054717804
4717805,2021A00054717805
4717806,2021A00054717806
4717807,2021A00054717807
4717808,2021A00054717808
4717809,2021A00054717809
4717810,2021A00054717810
4717811,2021A00054717811
4717812,2021A00054717812
4717813,2021A00054717813
4717815,2021A00054717815
4717816,2021A00054717816
4717817,2021A00054717817
4717819,2021A00054717819
4717830,2021A00054717830
4717831,2021A00054717831
4717832,2021A00054717832
4718005,2021A00054718005
4718012,2021A00054718012
4718015,2021A00054718015
4718021,2021A00054718021
4718023,2021A00054718023
4718028,2021A00054718028
4718030,2021A00054718030
4718033,2021A00054718033
4718041,2021A00054718041
4718042,2021A00054718042
4718049,2021A00054718049
4718051,2021A00054718051
4718052,2021A00054718052
4718055,2021A00054718055
4718058,2021A00054718058
4718065,2021A00054718065
4718067,2021A00054718067
4718069,2021A00054718069
4718070,2021A00054718070
4718071,2021A00054718071
4718072,2021A00054718072
4718074,2021A00054718074
4718075,2021A00054718075
4718089,2021A00054718089
4718090,2021A00054718090
4718100,2021A00054718100
4718801,2021A00054718801
4718802,2021A00054718802
4718803,2021A00054718803
4718806,2021A00054718806
4718807,2021A00054718807
4718808,2021A00054718808
4718809,2021A00054718809
4718811,2021A00054718811
4718812,2021A00054718812
4718813,2021A00054718813
4718814,2021A00054718814
4718815,2021A00054718815
4718817,2021A00054718817
4718818,2021A00054718818
4718819,2021A00054718819
4718820,2021A00054718820
4718821,2021A00054718821
4718822,2021A00054718822
4718823,2021A00054718823
4718824,2021A00054718824
4718825,2021A00054718825
4718826,2021A00054718826
4718827,2021A00054718827
4718828,2021A00054718828
4718829,2021A00054718829
4718831,2021A00054718831
4718832,2021A00054718832
4718839,2021A00054718839
4718844,2021A00054718844
4718849,2021A00054718849
4718852,2021A00054718852
4718854,2021A00054718854
4718855,2021A00054718855
4718860,2021A00054718860
4801003,2021A00054801003
4801006,2021A00054801006
4801008,2021A00054801008
4801009,2021A00054801009
4801014,2021A00054801014
4801018,2021A00054801018
4802001,2021A00054802001
4802002,2021A00054802002
4802004,2021A00054802004
4802006,2021A00054802006
4802008,2021A00054802008
4802009,2021A00054802009
4802011,2021A00054802011
4802012,2021A00054802012
4802013,2021A00054802013
4802014,2021A00054802014
4802016,2021A00054802016
4802018,2021A00054802018
4802019,2021A00054802019
4802021,2021A00054802021
4802022,2021A00054802022
4802023,2021A00054802023
4802029,2021A00054802029
4802031,2021A00054802031
4802034,2021A00054802034
4802036,2021A00054802036
4802038,2021A00054802038
4802039,2021A00054802039
4803001,2021A00054803001
4803002,2021A00054803002
4803003,2021A00054803003
4803004,2021A00054803004
4803006,2021A00054803006
4803008,2021A00054803008
4803011,2021A00054803011
4803014,2021A00054803014
4803016,2021A00054803016
4803018,2021A00054803018
4803019,2021A00054803019
4803022,2021A00054803022
4803024,2021A00054803024
4803026,2021A00054803026
4803801,2021A00054803801
4803802,2021A00054803802
4803803,2021A00054803803
4803805,2021A00054803805
4804001,2021A00054804001
4804004,2021A00054804004
4804006,2021A00054804006
4804011,2021A00054804011
4804012,2021A00054804012
4804014,2021A00054804014
4804019,2021A00054804019
4804020,2021A00054804020
4804021,2021A00054804021
4804022,2021A00054804022
4805001,2021A00054805001
4805002,2021A00054805002
4805004,2021A00054805004
4805006,2021A00054805006
4805008,2021A00054805008
4805009,2021A00054805009
4805011,2021A00054805011
4805012,2021A00054805012
4805018,2021A00054805018
4805019,2021A00054805019
4805021,2021A00054805021
4805022,2021A00054805022
4805026,2021A00054805026
4805031,2021A00054805031
4805034,2021A00054805034
4805036,2021A00054805036
4805038,2021A00054805038
4805041,2021A00054805041
4805042,2021A00054805042
4805044,2021A00054805044
4805046,2021A00054805046
4805048,2021A00054805048
4805049,2021A00054805049
4805802,2021A00054805802
4806001,2021A00054806001
4806006,2021A00054806006
4806008,2021A00054806008
4806009,2021A00054806009
4806011,2021A00054806011
4806012,2021A00054806012
4806014,2021A00054806014
4806016,2021A00054806016
4806017,2021A00054806017
4806019,2021A00054806019
4806021,2021A00054806021
4806022,2021A00054806022
4806024,2021A00054806024
4806026,2021A00054806026
4806028,2021A00054806028
4806029,2021A00054806029
4806031,2021A00054806031
4806032,2021A00054806032
4806034,2021A00054806034
4806036,2021A00054806036
4806803,2021A00054806803
4806804,2021A00054806804
4807001,2021A00054807001
4807002,2021A00054807002
4807004,2021A00054807004
4807006,2021A00054807006
4807008,2021A00054807008
4807011,2021A00054807011
4807012,2021A00054807012
4807014,2021A00054807014
4807016,2021A00054807016
4807019,2021A00054807019
4807021,2021A00054807021
4807026,2021A00054807026
4807027,2021A00054807027
4807028,2021A00054807028
4807029,2021A00054807029
4807031,2021A00054807031
4807032,2021A00054807032
4807036,2021A00054807036
4807038,2021A00054807038
4807039,2021A00054807039
4807042,2021A00054807042
4807044,2021A00054807044
4807046,2021A00054807046
4807048,2021A00054807048
4807049,2021A00054807049
4807051,2021A00054807051
4807052,2021A00054807052
4807054,2021A00054807054
4807056,2021A00054807056
4808001,2021A00054808001
4808002,2021A00054808002
4808004,2021A00054808004
4808005,2021A00054808005
4808006,2021A00054808006
4808008,2021A00054808008
4808009,2021A00054808009
4808011,2021A00054808011
4808012,2021A00054808012
4808013,2021A00054808013
4808022,2021A00054808022
4808023,2021A00054808023
4808024,2021A00054808024
4808025,2021A00054808025
4808026,2021A00054808026
4808027,2021A00054808027
4808028,2021A00054808028
4808029,2021A00054808029
4808031,2021A00054808031
4808032,2021A00054808032
4808034,2021A00054808034
4808038,2021A00054808038
4808039,2021A00054808039
4808042,2021A00054808042
4808044,2021A00054808044
4808811,2021A00054808811
4808812,2021A00054808812
4808813,2021A00054808813
4809002,2021A00054809002
4809005,2021A00054809005
4809010,2021A00054809010
4809015,2021A00054809015
4809806,2021A00054809806
4809809,2021A00054809809
4809810,2021A00054809810
4810001,2021A00054810001
4810002,2021A00054810002
4810003,2021A00054810003
4810006,2021A00054810006
4810009,2021A00054810009
4810011,2021A00054810011
4810012,2021A00054810012
4810014,2021A00054810014
4810016,2021A00054810016
4810018,2021A00054810018
4810019,2021A00054810019
4810021,2021A00054810021
4810022,2021A00054810022
4810026,2021A00054810026
4810028,2021A00054810028
4810031,2021A00054810031
4810034,2021A00054810034
4810036,2021A00054810036
4810038,2021A00054810038
4810039,2021A00054810039
4810041,2021A00054810041
4810042,2021A00054810042
4810044,2021A00054810044
4810048,2021A00054810048
4810051,2021A00054810051
4810052,2021A00054810052
4810058,2021A00054810058
4810059,2021A00054810059
4810061,2021A00054810061
4810062,2021A00054810062
4810064,2021A00054810064
4810066,2021A00054810066
4810068,2021A00054810068
4810805,2021A00054810805
4811001,2021A00054811001
4811002,2021A00054811002
4811003,2021A00054811003
4811004,2021A00054811004
4811005,2021A00054811005
4811006,2021A00054811006
4811007,2021A00054811007
4811008,2021A00054811008
4811009,2021A00054811009
4811011,2021A00054811011
4811012,2021A00054811012
4811013,2021A00054811013
4811016,2021A00054811016
4811018,2021A00054811018
4811019,2021A00054811019
4811020,2021A00054811020
4811021,2021A00054811021
4811022,2021A00054811022
4811023,2021A00054811023
4811024,2021A00054811024
4811026,2021A00054811026
4811031,2021A00054811031
4811032,2021A00054811032
4811034,2021A00054811034
4811038,2021A00054811038
4811039,2021A00054811039
4811041,2021A00054811041
4811042,2021A00054811042
4811044,2021A00054811044
4811046,2021A00054811046
4811048,2021A00054811048
4811049,2021A00054811049
4811052,2021A00054811052
4811056,2021A00054811056
4811059,2021A00054811059
4811061,2021A00054811061
4811062,2021A00054811062
4811064,2021A00054811064
4811065,2021A00054811065
4811066,2021A00054811066
4811068,2021A00054811068
4811069,2021A00054811069
4811801,2021A00054811801
4811802,2021A00054811802
4811803,2021A00054811803
4811804,2021A00054811804
4811805,2021A00054811805
4811806,2021A00054811806
4811807,2021A00054811807
4812002,2021A00054812002
4812004,2021A00054812004
4812009,2021A00054812009
4812011,2021A00054812011
4812012,2021A00054812012
4812013,2021A00054812013
4812014,2021A00054812014
4812016,2021A00054812016
4812018,2021A00054812018
4812020,2021A00054812020
4812022,2021A00054812022
4812024,2021A00054812024
4812026,2021A00054812026
4812029,2021A00054812029
4812037,2021A00054812037
4812038,2021A00054812038
4812802,2021A00054812802
4812804,2021A00054812804
4812806,2021A00054812806
4812808,2021A00054812808
4812810,2021A00054812810
4812811,2021A00054812811
4812813,2021A00054812813
4812815,2021A00054812815
4812828,2021A00054812828
4812840,2021A00054812840
4813001,2021A00054813001
4813002,2021A00054813002
4813003,2021A00054813003
4813005,2021A00054813005
4813006,2021A00054813006
4813007,2021A00054813007
4813008,2021A00054813008
4813009,2021A00054813009
4813010,2021A00054813010
4813011,2021A00054813011
4813012,2021A00054813012
4813013,2021A00054813013
4813014,2021A00054813014
4813015,2021A00054813015
4813016,2021A00054813016
4813017,2021A00054813017
4813018,2021A00054813018
4813019,2021A00054813019
4813028,2021A00054813028
4813029,2021A00054813029
4813030,2021A00054813030
4813031,2021A00054813031
4813032,2021A00054813032
4813033,2021A00054813033
4813036,2021A00054813036
4813044,2021A00054813044
4813045,2021A00054813045
4813046,2021A00054813046
4813047,2021A00054813047
4813048,2021A00054813048
4813049,2021A00054813049
4813051,2021A00054813051
4813053,2021A00054813053
4813055,2021A00054813055
4813057,2021A00054813057
4813061,2021A00054813061
4813811,2021A00054813811
4813829,2021A00054813829
4813830,2021A00054813830
4814003,2021A00054814003
4814019,2021A00054814019
4814024,2021A00054814024
4814028,2021A00054814028
4815007,2021A00054815007
4815013,2021A00054815013
4815015,2021A00054815015
4815023,2021A00054815023
4815027,2021A00054815027
4815030,2021A00054815030
4815032,2021A00054815032
4815033,2021A00054815033
4815035,2021A00054815035
4815037,2021A00054815037
4815045,2021A00054815045
4815802,2021A00054815802
4815815,2021A00054815815
4816037,2021A00054816037
4816051,2021A00054816051
4816810,2021A00054816810
4816817,2021A00054816817
4816821,2021A00054816821
4816822,2021A00054816822
4816849,2021A00054816849
4816850,2021A00054816850
4816852,2021A00054816852
4816860,2021A00054816860
4816861,2021A00054816861
4817021,2021A00054817021
4817024,2021A00054817024
4817026,2021A00054817026
4817027,2021A00054817027
4817029,2021A00054817029
4817031,2021A00054817031
4817033,2021A00054817033
4817039,2021A00054817039
4817062,2021A00054817062
4817064,2021A00054817064
4817076,2021A00054817076
4817078,2021A00054817078
4817093,2021A00054817093
4817095,2021A00054817095
4817097,2021A00054817097
4817817,2021A00054817817
4817818,2021A00054817818
4817819,2021A00054817819
4817821,2021A00054817821
4817822,2021A00054817822
4817823,2021A00054817823
4817824,2021A00054817824
4817825,2021A00054817825
4817826,2021A00054817826
4817827,2021A00054817827
4817828,2021A00054817828
4817829,2021A00054817829
4817830,2021A00054817830
4817831,2021A00054817831
4817832,2021A00054817832
4817833,2021A00054817833
4817834,2021A00054817834
4817835,2021A00054817835
4817836,2021A00054817836
4817837,2021A00054817837
4817838,2021A00054817838
4817840,2021A00054817840
4817841,2021A00054817841
4817842,2021A00054817842
4817843,2021A00054817843
4817845,2021A00054817845
4817848,2021A00054817848
4817849,2021A00054817849
4817850,2021A00054817850
4817853,2021A00054817853
4817854,2021A00054817854
4817855,2021A00054817855
4817856,2021A00054817856
4817857,2021A00054817857
4817859,2021A00054817859
4817860,2021A00054817860
4817865,2021A00054817865
4818002,2021A00054818002
4818015,2021A00054818015
4818018,2021A00054818018
4818816,2021A00054818816
4818818,2021A00054818818
4819006,2021A00054819006
4819008,2021A00054819008
4819009,2021A00054819009
4819011,2021A00054819011
4819012,2021A00054819012
4819014,2021A00054819014
4819038,2021A00054819038
4819041,2021A00054819041
4819042,2021A00054819042
4819044,2021A00054819044
4819046,2021A00054819046
4819048,2021A00054819048
4819049,2021A00054819049
4819054,2021A00054819054
4819056,2021A00054819056
4819058,2021A00054819058
4819059,2021A00054819059
4819066,2021A00054819066
4819068,2021A00054819068
4819071,2021A00054819071
4819072,2021A00054819072
4819074,2021A00054819074
4819815,2021A00054819815
4819826,2021A00054819826
5901003,2021A00055901003
5901006,2021A00055901006
5901012,2021A00055901012
5901017,2021A00055901017
5901019,2021A00055901019
5901022,2021A00055901022
5901028,2021A00055901028
5901035,2021A00055901035
5901037,2021A00055901037
5901039,2021A00055901039
5901040,2021A00055901040
5901043,2021A00055901043
5901046,2021A00055901046
5901048,2021A00055901048
5901801,2021A00055901801
5901802,2021A00055901802
5901803,2021A00055901803
5901804,2021A00055901804
5901805,2021A00055901805
5901806,2021A00055901806
5901808,2021A00055901808
5903004,2021A00055903004
5903010,2021A00055903010
5903011,2021A00055903011
5903013,2021A00055903013
5903015,2021A00055903015
5903017,2021A00055903017
5903019,2021A00055903019
5903023,2021A00055903023
5903027,2021A00055903027
5903032,2021A00055903032
5903039,2021A00055903039
5903041,2021A00055903041
5903043,2021A00055903043
5903045,2021A00055903045
5903047,2021A00055903047
5903050,2021A00055903050
5903052,2021A00055903052
5903056,2021A00055903056
5903058,2021A00055903058
5903060,2021A00055903060
5903807,2021A00055903807
5905005,2021A00055905005
5905009,2021A00055905009
5905014,2021A00055905014
5905018,2021A00055905018
5905023,2021A00055905023
5905026,2021A00055905026
5905030,2021A00055905030
5905032,2021A00055905032
5905037,2021A00055905037
5905042,2021A00055905042
5905050,2021A00055905050
5905052,2021A00055905052
5905054,2021A00055905054
5907005,2021A00055907005
5907009,2021A00055907009
5907014,2021A00055907014
5907022,2021A00055907022
5907024,2021A00055907024
5907026,2021A00055907026
5907028,2021A00055907028
5907035,2021A00055907035
5907041,2021A00055907041
5907047,2021A00055907047
5907048,2021A00055907048
5907049,2021A00055907049
5907051,2021A00055907051
5907053,2021A00055907053
5907055,2021A00055907055
5907801,2021A00055907801
5907802,2021A00055907802
5907803,2021A00055907803
5907805,2021A00055907805
5907806,2021A00055907806
5907807,2021A00055907807
5907808,2021A00055907808
5907809,2021A00055907809
5907850,2021A00055907850
5909009,2021A00055909009
5909014,2021A00055909014
5909016,2021A00055909016
5909020,2021A00055909020
5909027,2021A00055909027
5909032,2021A00055909032
5909034,2021A00055909034
5909035,2021A00055909035
5909036,2021A00055909036
5909048,2021A00055909048
5909052,2021A00055909052
5909056,2021A00055909056
5909060,2021A00055909060
5909062,2021A00055909062
5909804,2021A00055909804
5909805,2021A00055909805
5909806,2021A00055909806
5909807,2021A00055909807
5909808,2021A00055909808
5909809,2021A00055909809
5909810,2021A00055909810
5909812,2021A00055909812
5909814,2021A00055909814
5909815,2021A00055909815
5909816,2021A00055909816
5909817,2021A00055909817
5909818,2021A00055909818
5909819,2021A00055909819
5909821,2021A00055909821
5909824,2021A00055909824
5909825,2021A00055909825
5909826,2021A00055909826
5909827,2021A00055909827
5909830,2021A00055909830
5909831,2021A00055909831
5909832,2021A00055909832
5909833,2021A00055909833
5909834,2021A00055909834
5909835,2021A00055909835
5909836,2021A00055909836
5909837,2021A00055909837
5909838,2021A00055909838
5909839,2021A00055909839
5909841,2021A00055909841
5909842,2021A00055909842
5909843,2021A00055909843
5909844,2021A00055909844
5909845,2021A00055909845
5909847,2021A00055909847
5909848,2021A00055909848
5909850,2021A00055909850
5909851,2021A00055909851
5909852,2021A00055909852
5909856,2021A00055909856
5909875,2021A00055909875
5909876,2021A00055909876
5909877,2021A00055909877
5909878,2021A00055909878
5909879,2021A00055909879
5909880,2021A00055909880
5909881,2021A00055909881
5909882,2021A00055909882
5909883,2021A00055909883
5909884,2021A00055909884
5909885,2021A00055909885
5915001,2021A00055915001
5915002,2021A00055915002
5915004,2021A00055915004
5915007,2021A00055915007
5915011,2021A00055915011
5915015,2021A00055915015
5915020,2021A00055915020
5915022,2021A00055915022
5915025,2021A00055915025
5915029,2021A00055915029
5915034,2021A00055915034
5915036,2021A00055915036
5915038,2021A00055915038
5915039,2021A00055915039
5915043,2021A00055915043
5915046,2021A00055915046
5915051,2021A00055915051
5915055,2021A00055915055
5915062,2021A00055915062
5915065,2021A00055915065
5915070,2021A00055915070
5915075,2021A00055915075
5915801,2021A00055915801
5915802,2021A00055915802
5915803,2021A00055915803
5915804,2021A00055915804
5915805,2021A00055915805
5915806,2021A00055915806
5915807,2021A00055915807
5915808,2021A00055915808
5915809,2021A00055915809
5915810,2021A00055915810
5915811,2021A00055915811
5915813,2021A00055915813
5915816,2021A00055915816
5915825,2021A00055915825
5915830,2021A00055915830
5915840,2021A00055915840
5917005,2021A00055917005
5917010,2021A00055917010
5917015,2021A00055917015
5917021,2021A00055917021
5917027,2021A00055917027
5917029,2021A00055917029
5917030,2021A00055917030
5917034,2021A00055917034
5917040,2021A00055917040
5917041,2021A00055917041
5917042,2021A00055917042
5917044,2021A00055917044
5917047,2021A00055917047
5917049,2021A00055917049
5917052,2021A00055917052
5917054,2021A00055917054
5917056,2021A00055917056
5917801,2021A00055917801
5917802,2021A00055917802
5917803,2021A00055917803
5917804,2021A00055917804
5917805,2021A00055917805
5917809,2021A00055917809
5917811,2021A00055917811
5917812,2021A00055917812
5917815,2021A00055917815
5917819,2021A00055917819
5919008,2021A00055919008
5919012,2021A00055919012
5919013,2021A00055919013
5919015,2021A00055919015
5919016,2021A00055919016
5919017,2021A00055919017
5919021,2021A00055919021
5919033,2021A00055919033
5919035,2021A00055919035
5919043,2021A00055919043
5919046,2021A00055919046
5919049,2021A00055919049
5919051,2021A00055919051
5919801,2021A00055919801
5919802,2021A00055919802
5919803,2021A00055919803
5919804,2021A00055919804
5919808,2021A00055919808
5919809,2021A00055919809
5919811,2021A00055919811
5919812,2021A00055919812
5919813,2021A00055919813
5919814,2021A00055919814
5919815,2021A00055919815
5919816,2021A00055919816
5919817,2021A00055919817
5919818,2021A00055919818
5919820,2021A00055919820
5919821,2021A00055919821
5919822,2021A00055919822
5921007,2021A00055921007
5921008,2021A00055921008
5921010,2021A00055921010
5921014,2021A00055921014
5921016,2021A00055921016
5921018,2021A00055921018
5921023,2021A00055921023
5921030,2021A00055921030
5921032,2021A00055921032
5921034,2021A00055921034
5921036,2021A00055921036
5921804,2021A00055921804
5921805,2021A00055921805
5921806,2021A00055921806
5921807,2021A00055921807
5923008,2021A00055923008
5923019,2021A00055923019
5923025,2021A00055923025
5923033,2021A00055923033
5923035,2021A00055923035
5923037,2021A00055923037
5923039,2021A00055923039
5923047,2021A00055923047
5923049,2021A00055923049
5923801,2021A00055923801
5923802,2021A00055923802
5923803,2021A00055923803
5923804,2021A00055923804
5923805,2021A00055923805
5923806,2021A00055923806
5923807,2021A00055923807
5923808,2021A00055923808
5923809,2021A00055923809
5923810,2021A00055923810
5923813,2021A00055923813
5923814,2021A00055923814
5923816,2021A00055923816
5923822,2021A00055923822
5923823,2021A00055923823
5923824,2021A00055923824
5923825,2021A00055923825
5924025,2021A00055924025
5924029,2021A00055924029
5924030,2021A00055924030
5924034,2021A00055924034
5924039,2021A00055924039
5924042,2021A00055924042
5924048,2021A00055924048
5924052,2021A00055924052
5924054,2021A00055924054
5924803,2021A00055924803
5924804,2021A00055924804
5924805,2021A00055924805
5924806,2021A00055924806
5924812,2021A00055924812
5924813,2021A00055924813
5924814,2021A00055924814
5924817,2021A00055924817
5924818,2021A00055924818
5924820,2021A00055924820
5924833,2021A00055924833
5924835,2021A00055924835
5924836,2021A00055924836
5924840,2021A00055924840
5924843,2021A00055924843
5926005,2021A00055926005
5926010,2021A00055926010
5926014,2021A00055926014
5926021,2021A00055926021
5926022,2021A00055926022
5926024,2021A00055926024
5926801,2021A00055926801
5926802,2021A00055926802
5927008,2021A00055927008
5927010,2021A00055927010
5927012,2021A00055927012
5927016,2021A00055927016
5927018,2021A00055927018
5927020,2021A00055927020
5927802,2021A00055927802
5927806,2021A00055927806
5929005,2021A00055929005
5929011,2021A00055929011
5929018,2021A00055929018
5929022,2021A00055929022
5929024,2021A00055929024
5929026,2021A00055929026
5929028,2021A00055929028
5929801,2021A00055929801
5929803,2021A00055929803
5931006,2021A00055931006
5931012,2021A00055931012
5931017,2021A00055931017
5931020,2021A00055931020
5931021,2021A00055931021
5931026,2021A00055931026
5931032,2021A00055931032
5931034,2021A00055931034
5931801,2021A00055931801
5931802,2021A00055931802
5931806,2021A00055931806
5931807,2021A00055931807
5931808,2021A00055931808
5931809,2021A00055931809
5931812,2021A00055931812
5931813,2021A00055931813
5931814,2021A00055931814
5931815,2021A00055931815
5931816,2021A00055931816
5931817,2021A00055931817
5931818,2021A00055931818
5931819,2021A00055931819
5931820,2021A00055931820
5931821,2021A00055931821
